,date,patch_length,feedback,unique_participant,prior,context,feedback_manipulation_type,RT
0,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0.0,0.0,0,562.012987013026
1,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0.0,1.0,0,568.229166666625
2,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0.0,2.0,0,546.3541666666874
3,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0.0,3.0,0,579.166666666722
4,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1.0,0.0,0,555.5555555556111
5,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1.0,1.0,0,549.1228070175789
6,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1.0,2.0,0,546.9298245612631
7,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1.0,3.0,0,558.7719298245894
8,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0.0,0.0,0,365.89147286813943
9,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0.0,1.0,0,380.882352941147
10,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0.0,2.0,0,364.5833333333889
11,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0.0,3.0,0,358.08080808081826
12,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1.0,0.0,0,339.9509803921177
13,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1.0,1.0,0,359.25925925930557
14,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1.0,2.0,0,372.7477477477297
15,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1.0,3.0,0,359.88372093027914
16,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0.0,0.0,0,434.2948717948589
17,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0.0,1.0,0,424.5370370371111
18,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0.0,2.0,0,434.4444444443334
19,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0.0,3.0,0,548.8095238095
20,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1.0,0.0,0,525.4629629628889
21,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1.0,1.0,0,450.7575757576819
22,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1.0,2.0,0,464.91228070168415
23,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1.0,3.0,0,443.54575163397055
24,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0.0,0.0,0,445.37037037035554
25,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0.0,1.0,0,427.85714285725726
26,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0.0,2.0,0,398.8425925926112
27,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0.0,3.0,0,437.9629629629166
28,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1.0,0.0,0,426.7156862744118
29,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1.0,1.0,0,408.3333333333055
30,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1.0,2.0,0,438.4615384615127
31,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1.0,3.0,0,469.2982456139737
32,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0.0,0.0,0,369.310897435971
33,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0.0,1.0,0,366.24999999995003
34,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0.0,2.0,0,381.43939393945453
35,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0.0,3.0,0,374.537037037
36,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,1.0,0.0,0,390.74074074083336
37,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,1.0,1.0,0,353.4313725489412
38,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,1.0,2.0,0,363.0208333333125
