,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
47,56:2019_Jul_08_1803,5 Trials,CONTROL FEEDBACK,388.2978723425532,383.8383838333331,367.94871794102556,357.1078431411765,408.5784313735294,397.9729729702702,420.39473683947364,392.82945736976745
48,57:2019_Jul_15_1408,10 Trials,CONTROL FEEDBACK,484.083333337,532.4999999900001,520.4545454681819,515.6862745000001,496.3541666625,487.77777776666665,508.33333332666666,511.4457831361447
49,58:2019_Jul_15_1409,5 Trials,CONTROL FEEDBACK,468.16239315897434,443.33333333428556,462.8378378432433,488.636363639394,472.91666667222216,436.2612612567567,471.66666666285704,460.85271317906984
50,59:2019_Jul_15_1407,10 Trials,CONTROL FEEDBACK,443.9300411506174,423.4375,466.6666666625,465.27777778333336,431.1403508736842,414.3939394000001,390.416666665,432.00934579345795
51,60:2019_Jul_15_1601,5 Trials,CONTROL FEEDBACK,346.6666666577777,341.2280701815789,342.7631578894738,355.9523809542858,315.27777777499995,343.9189189189189,305.88235294411766,338.58695652826094
52,61:2019_Jul_15_1707,10 Trials,CONTROL FEEDBACK,384.0823970078651,392.7083333375,336.27450980588236,332.4074074111111,354.3859649157895,353.03030303636365,340.83333334499997,331.8253968209524
53,62:2019_Jul_16_1258,5 Trials,CONTROL FEEDBACK,299.8106060568182,317.3245614026315,312.1794871794872,323.5294117647059,331.9444444472223,335.74561403157884,325.7575757575757,311.5530303045455
54,63:2019_Jul_16_1404,10 Trials,CONTROL FEEDBACK,438.1578947368422,429.8611111166667,476.3888888916667,382.8703703666667,428.2407407388889,442.0634920761905,378.9215686235294,413.586956520652
55,64:2019_Jul_16_1731,5 Trials,CONTROL FEEDBACK,380.68181817954525,401.57657657567563,413.65740740555555,417.892156852941,401.38888889166657,399.5614035105263,396.0784313705882,376.9503546085105
56,65:2019_Jul_16_1826,10 Trials,CONTROL FEEDBACK,336.73835125483873,385.833333335,404.3859649210526,398.0392156941176,329.6296296388889,391.6666666625,358.8888888866667,401.7932489455695
57,66:2019_Jul_17_1337,5 Trials,CONTROL FEEDBACK,326.70454545454555,343.43434343333337,339.4144144270271,390.4761904742857,385.47619048285713,374.9999999973684,359.23423423783805,360.97560975609747
58,67:2019_Jul_17_1528,10 Trials,CONTROL FEEDBACK,313.8888888839081,302.0833333375,311.2745097882353,319.9074074166667,280.0925926,310.3174603285714,296.4912280736842,301.42857143047615
59,68:2019_Jul_21_1341,5 Trials,CONTROL FEEDBACK,378.1746031761905,386.19047618571426,382.59803920882337,417.8240740777778,423.80952381428597,387.5,418.28703703888897,402.1739130413044
60,69:2019_Jul_22_1311,10 Trials,CONTROL FEEDBACK,386.62790697558154,357.14285714285717,355.3921568647059,349.50980391764705,423.2456140421053,377.3809523809524,344.58333333,358.6448598130841
61,70:2019_Jul_23_1237,5 Trials,CONTROL FEEDBACK,382.49999999749997,396.7592592611111,385.96491228684226,381.6176470647059,412.1212121212121,385.25641026153863,373.23232323030294,388.4057971086956
62,71:2019_Jul_24_1052,10 Trials,CONTROL FEEDBACK,405.25889967669906,391.66666667,389.7727272727272,399.479166675,403.70370370555554,365.1041666625,465.10416666875,406.4814814839506
63,72:2019_Jul_24_1054,5 Trials,CONTROL FEEDBACK,465.50387596744184,427.7777777805555,482.8828828783784,509.3434343393939,480.3921568588237,449.4949494999999,447.74774775135137,427.57936508809536
64,73:2019_Jul_24_1150,10 Trials,CONTROL FEEDBACK,380.9523809559523,419.2708333375,380.72916666875,394.9074074166667,399.56140350000004,401.1904761857143,375.7936507952381,397.4006116220183
65,74:2019_Jul_24_1248,5 Trials,CONTROL FEEDBACK,396.17117117027027,411.26126125945933,392.6190476142857,410.5392156970588,436.6161616151514,441.1764705882353,461.3888888900001,430.55555555476184
66,75:2019_Jul_24_1447,10 Trials,CONTROL FEEDBACK,319.158878501869,317.08333333999997,346.03174602380955,344.7368421105263,337.03703704444445,327.6041666625,327.6041666625,340.2941176470587
67,76:2019_Jul_24_1713,5 Trials,CONTROL FEEDBACK,334.0909090840908,320.05208333125,322.64957264358975,340.93137255294107,348.80952380571426,355.78703704166674,377.4774774810811,357.1705426395349
68,77:2019_Jul_24_1716,10 Trials,CONTROL FEEDBACK,366.7892156838235,348.7179487230769,405.35714285714283,357.29166665625,366.66666666875,386.4035087631579,350.92592592222223,360.7279693494253
69,78:2019_Jul_28_1100,5 Trials,CONTROL FEEDBACK,355.7407407422223,375.00000000294125,356.30630629999996,383.7962962888888,380.63725489705877,398.9035087763158,404.60526316052636,384.10852713023263
70,7:2019_May_06_1644,10 Trials,CONTROL FEEDBACK,375.76628352528724,397.395833325,330.35714285,350.0,427.7777777833333,394.31818180909085,356.249999995,374.6825396828573
71,80:2019_Jul_28_1331,5 Trials,CONTROL FEEDBACK,313.9534883697675,334.2105263157896,334.009009,345.0980391999999,315.0462962916666,322.4537037083335,304.1666666694445,297.7777777755555
72,81:2019_Jul_31_1201,10 Trials,CONTROL FEEDBACK,456.26911314587153,475.00000001428566,426.893939390909,421.4912280736842,406.48148149444444,414.21568627058826,456.77083333125,462.20930232325594
73,8:2019_May_07_1124,5 Trials,CONTROL FEEDBACK,331.8518518577779,338.09523809714284,359.027777775,332.61904761714294,372.38095238000005,338.0952380971429,336.32478632051277,338.4469696931818
74,9:2019_May_13_1056,10 Trials,CONTROL FEEDBACK,334.424603177381,292.85714285,296.87500000625,366.66666667777776,377.1929824631579,337.49999998636366,349.58333333999997,353.0660377367924
