,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
0,10:2019_May_13_1105,5 Trials,CONTROL FEEDBACK,385.1598173575342,378.80116958245605,423.64341084651153,431.11111110666656,364.0243902439025,382.91666667,347.54901961176483,348.57142857428573
1,11:2019_May_13_1349,10 Trials,CONTROL FEEDBACK,339.95098038897055,365.0537634419355,353.33333332999996,417.04545453636365,324.58333333,334.33333333200005,353.9682539690477,322.78911565102044
2,12:2019_May_13_1353,5 Trials,CONTROL FEEDBACK,335.8888888906667,339.76608187543866,347.2868217046511,323.6979166656249,327.439024390244,324.5833333299999,327.0202020151515,318.9583333275
3,13:2019_May_13_1355,10 Trials,CONTROL FEEDBACK,336.99040767194253,347.5806451612903,370.7070707060605,412.5,339.2857142809524,310.49382715925924,332.45614035,324.21383648301895
4,14:2019_May_13_1418,5 Trials,CONTROL FEEDBACK,379.9086757917808,376.33928571428567,360.11904762380954,394.35483870322577,373.12499999749997,343.8596491236842,349.07407408055553,354.16666666750007
5,15:2019_May_14_1006,10 Trials,CONTROL FEEDBACK,431.92090395084745,437.5,441.0000000080001,470.06172839259244,404.92424241818185,413.1944444416666,392.00680272448983,377.59009009054057
6,16:2019_May_14_1236,5 Trials,CONTROL FEEDBACK,471.1458333300001,447.48427673018864,473.21428572142844,428.12499999999994,433.54700854358975,444.95614034999994,396.6145833375,421.323529414706
7,17:2019_May_14_1500,10 Trials,CONTROL FEEDBACK,357.48587569915253,388.4057971043479,400.333333336,399.9999999964286,362.8787878818182,352.08333332916663,356.00000000399996,349.42129629999994
8,18:2019_May_14_1538,5 Trials,CONTROL FEEDBACK,452.3026315842105,473.00000000600005,456.2015503906976,429.00000000399996,483.5585585567566,465.95238095714285,434.7222222199999,441.66666666060604
9,19:2019_May_14_1740,10 Trials,CONTROL FEEDBACK,372.5282485889831,421.3333333320001,423.00000000000006,401.9230769269231,350.3787878772727,322.56944445,343.2624113489361,281.73076923076917
10,1:2019_May_02_1326,10 Trials,CONTROL FEEDBACK,501.0317460295236,495.0757575681817,496.130952375,502.3809523809523,485.3174603142857,477.77777777500006,489.52991452820515,439.7342995159421
11,20:2019_May_14_1803,5 Trials,CONTROL FEEDBACK,411.64383561643837,413.5802469129628,392.7777777755556,380.95238095714285,413.95833333249993,362.82051281538463,376.7676767636363,329.4715447170731
12,21:2019_May_15_1240,10 Trials,CONTROL FEEDBACK,457.29927007226286,451.5432098703704,457.4712643689654,523.6842105263158,420.83333333,458.95061728518516,428.37837837837833,421.15384614807687
13,23:2019_May_15_1816,10 Trials,CONTROL FEEDBACK,349.1596638663865,368.0,370.00000000399996,402.66666666800006,344.84126983809523,334.00000000399996,347.0370370377778,333.65800865714294
14,24:2019_May_15_1831,5 Trials,CONTROL FEEDBACK,363.33333334,366.5178571500002,395.83333333409087,401.56249999999994,372.2916666624999,341.25000001,341.9047619114287,354.79166667000004
15,25:2019_May_15_1845,10 Trials,CONTROL FEEDBACK,379.4047619064286,378.73563218620694,423.9247311806452,464.6825396809524,367.46031746666665,385.666666656,358.125,333.9506172814814
