,date,patch_length,feedback,unique_participant,prior,context,feedback_manipulation_type,RT
0,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,0,0.0,0,501.0317460295236
1,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,0,1.0,0,495.0757575681817
2,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,0,2.0,0,496.130952375
3,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,0,3.0,0,502.3809523809523
4,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,1,0.0,0,485.3174603142857
5,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,1,1.0,0,477.77777777500006
6,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,1,2.0,0,489.52991452820515
7,2019-05-02 13:26:00,10,CONTROL FEEDBACK,1:2019_May_02_1326,1,3.0,0,439.7342995159421
8,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,0,0.0,0,383.22649572435904
9,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,0,1.0,0,359.77564102692304
10,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,0,2.0,0,402.3255813976745
11,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,0,3.0,0,410.0694444416667
12,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,1,0.0,0,368.0555555583333
13,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,1,1.0,0,345.1754386026317
14,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,1,2.0,0,319.53124999062493
15,2019-05-02 13:29:00,5,CONTROL FEEDBACK,2:2019_May_02_1329,1,3.0,0,327.7027027081082
16,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,0,0.0,0,353.28467153211665
17,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,0,1.0,0,342.4731182677418
18,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,0,2.0,0,373.11827957096784
19,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,0,3.0,0,377.65151514090905
20,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,1,0.0,0,388.6363636409091
21,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,1,1.0,0,333.33333333999997
22,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,1,2.0,0,343.58974358974353
23,2019-05-05 11:41:00,10,CONTROL FEEDBACK,3:2019_May_05_1141,1,3.0,0,331.86274509607836
24,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,0,0.0,0,453.95299145256405
25,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,0,1.0,0,458.33333333461536
26,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,0,2.0,0,470.5426356581395
27,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,0,3.0,0,469.8717948615383
28,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,1,0.0,0,421.4285714257144
29,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,1,1.0,0,410.18518518888897
30,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,1,2.0,0,415.2777777766667
31,2019-05-05 14:29:00,5,CONTROL FEEDBACK,4:2019_May_05_1429,1,3.0,0,399.78070175263156
32,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,0,0.0,0,389.7759103655463
33,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,0,1.0,0,396.18055554999995
34,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,0,2.0,0,385.6666666639999
35,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,0,3.0,0,396.333333328
36,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,1,0.0,0,427.3809523857143
37,2019-05-06 16:44:00,10,CONTROL FEEDBACK,7:2019_May_06_1644,1,1.0,0,386.85897435384607
