patch_length,prior,feedback,delta_m,delta_sd,n,mx,my,sdx,sdy,cohen,ci_low,ci_high,t,p_value,r,r_p_value,experiment
5,False,CONTROL FEEDBACK,0.7113922795621438,13.589480573311391,37,454.6337425366017,453.92235025703957,39.08991135720312,43.48381559703474,0.0516364859006681,-0.27115566665951646,0.3737147895585825,0.3140924816328562,0.7552637851379489,0.9513561360907341,1.7828666748472642e-19,e2a
5,True,CONTROL FEEDBACK,-8.383101976446614,17.87073059412913,37,439.39138830406614,447.77449028051274,40.82395233809455,43.43509053299712,-0.46271420235883975,-0.7991771759460292,-0.1204585283122929,-2.8145806123451784,0.003934476550801968,0.9118693977552358,4.263437133841735e-15,e2a
10,False,CONTROL FEEDBACK,8.559127828912345,16.680103832832835,41,460.42686194988534,451.867734120973,34.044878489159316,32.54001942228473,0.5068376050203568,0.17853097066566276,0.8295326701984832,3.2453441531482636,0.0023737463584571567,0.8754486233548525,6.967341459761711e-14,e2a
10,True,CONTROL FEEDBACK,-11.138348846249427,20.3043076692861,41,433.0348565719625,444.173205418212,32.09654960638184,34.282376653609234,-0.5418395442209721,-0.8670665657460892,-0.21070758912493404,-3.4694659184008745,0.0006316674033944636,0.8148368472374052,8.953393129590662e-11,e2a
