,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
80,36304.0:2022-06-11 21:15:00.232,5.0 Trials,CONTROL FEEDBACK,401.0232558139535,403.6,389.34285714285716,385.0882352941176,404.42424242424244,434.2105263157895,403.7352941176471,363.57142857142856
81,36310.0:2022-06-26 10:23:46.489,5.0 Trials,CONTROL FEEDBACK,467.43846153846147,460.5924999999999,445.79761904761904,454.87222222222226,464.40975609756094,474.38461538461536,454.0135135135135,457.3983606557377
82,36313.0:2022-06-13 15:29:17.657,10.0 Trials,CONTROL FEEDBACK,422.64154929577467,441.3095238095238,437.18636363636364,418.8681818181818,394.55,412.6578947368421,401.19499999999994,415.6159722222221
83,36448.0:2022-06-01 10:33:37.824,5.0 Trials,CONTROL FEEDBACK,469.4264705882353,463.0952380952381,431.7435897435897,452.92105263157896,478.5853658536585,494.1904761904762,458.4871794871795,472.14925373134326
84,36541.0:2022-07-16 18:59:26.942,10.0 Trials,CONTROL FEEDBACK,389.8168000000001,384.247619047619,406.93,397.8473684210526,386.62000000000006,365.23125,367.22352941176473,377.73457943925234
85,36889.0:2022-07-01 18:03:47.106,10.0 Trials,CONTROL FEEDBACK,431.015,459.6818181818181,418.42857142857133,430.28181818181815,453.24285714285713,439.08500000000004,437.01666666666677,435.6373239436622
86,36988.0:2022-06-01 10:33:01.245,5.0 Trials,CONTROL FEEDBACK,387.24444444444447,382.61395348837215,394.83589743589744,404.14390243902443,401.15641025641014,372.05384615384617,392.25,380.13114754098365
87,37057.0:2022-06-13 17:19:53.008,10.0 Trials,CONTROL FEEDBACK,516.3576576576575,512.4875,494.2571428571429,513.9599999999999,493.27619047619044,495.84999999999997,497.12000000000006,482.2533333333332
88,37171.0:2022-06-08 21:24:21.681,10.0 Trials,CONTROL FEEDBACK,411.7039370078741,423.7857142857143,415.64000000000004,433.3500000000001,388.74090909090904,400.79499999999996,450.9619047619048,397.2652173913044
89,37306.0:2022-06-02 09:29:05.359,5.0 Trials,CONTROL FEEDBACK,402.37719298245617,370.264864864865,390.6230769230769,380.62647058823535,398.2358974358975,372.25238095238086,375.0046511627907,378.213432835821
90,37381.0:2022-07-27 13:30:07.362,10.0 Trials,CONTROL FEEDBACK,453.6802469135804,448.99999999999994,453.25000000000006,461.82,482.30588235294124,450.445,470.505,444.2262711864406
91,37585.0:2022-06-07 19:16:46.579,10.0 Trials,CONTROL FEEDBACK,398.6187499999999,403.73,404.05,402.44736842105266,402.8315789473684,395.34000000000003,382.94500000000005,384.0615384615385
92,37600.0:2022-06-05 21:02:40.727,5.0 Trials,CONTROL FEEDBACK,380.19285714285706,399.74390243902445,363.878125,400.29999999999995,388.2621621621622,369.3121951219512,362.66829268292685,375.3714285714287
93,37714.0:2022-06-02 13:18:56.837,5.0 Trials,CONTROL FEEDBACK,433.7519480519481,449.07142857142856,429.16904761904766,425.92195121951215,425.32619047619033,439.1146341463414,454.4925,437.8820512820511
94,38242.0:2022-07-13 17:52:26.497,5.0 Trials,CONTROL FEEDBACK,403.20847457627127,404.75000000000006,412.4186046511628,433.92564102564097,427.9625,419.20810810810804,427.4102564102564,425.02456140350876
95,38254.0:2022-07-14 16:39:54.269,5.0 Trials,CONTROL FEEDBACK,407.4555555555555,406.2350000000001,417.8071428571428,419.07560975609755,406.0619047619047,399.03846153846166,384.32195121951236,384.5705882352941
96,38320.0:2022-07-25 10:20:59.148,5.0 Trials,CONTROL FEEDBACK,530.0333333333333,523.5815789473685,533.1473684210526,541.3524999999998,523.7435897435898,548.8974358974359,550.9268292682925,547.5353846153846
97,38326.0:2022-07-20 18:01:24.521,5.0 Trials,CONTROL FEEDBACK,372.85769230769233,388.08250000000004,379.25750000000005,375.90285714285716,378.61111111111114,371.15526315789475,396.45789473684215,374.84655172413795
98,38371.0:2022-07-29 20:59:01.911,10.0 Trials,CONTROL FEEDBACK,462.7053097345133,478.7705882352942,493.54999999999995,486.51874999999995,475.2904761904763,449.91818181818184,434.3190476190476,433.6227642276424
99,38554.0:2022-08-09 14:32:54.642,5.0 Trials,CONTROL FEEDBACK,496.1905659811321,495.174358871795,474.6657894473686,504.8675676486486,484.7205126923077,482.9692307435897,469.3486486486487,476.6388888703702
100,38671.0:2022-09-04 11:19:11.122,10.0 Trials,CONTROL FEEDBACK,421.6212598425193,428.66190476190474,433.98,422.9631578947369,407.3105263157895,364.725,365.43888888888887,399.78695652173917
101,39787.0:2023-08-07 17:23:43.514,10.0 Trials,CONTROL FEEDBACK,432.7155555555556,437.9722222222223,427.347619047619,424.82222222222225,437.395,419.8681818181818,422.37222222222226,410.8166666666667
