,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
107,38860:2022-11-16 15:29:52.362,5 Trials,CONTROL FEEDBACK,416.5226415094338,409.05675675675667,437.3945945945946,413.74571428571426,416.3897435897435,425.60540540540546,422.87999999999994,417.5051724137931
108,38962:2022-12-14 12:02:03.390,5 Trials,CONTROL FEEDBACK,421.5920634920636,426.5547619047619,418.29523809523806,426.3675675675677,434.0625,423.2146341463414,436.3085714285715,421.10285714285726
109,38965:2022-12-08 15:14:11.125,10 Trials,CONTROL FEEDBACK,377.76062992125986,375.05789473684206,380.14,381.2263157894738,377.08500000000004,386.3952380952381,360.83684210526314,374.53277310924375
110,38998:2023-04-20 15:24:22.892,5 Trials,CONTROL FEEDBACK,400.7936507936508,407.64102564102564,411.1025641025641,407.875,397.0,410.2368421052632,397.2,400.2121212121212
111,39049:2022-12-26 18:30:00.820,10 Trials,CONTROL FEEDBACK,445.33900709219836,450.60454545454553,443.46999999999997,437.3571428571428,448.1749999999999,437.1578947368421,446.91499999999996,432.5866666666668
112,39058:2022-11-09 14:26:38.104,5 Trials,CONTROL FEEDBACK,444.51290322580644,457.4658536585366,458.8976190476192,443.7249999999999,452.7351351351352,441.2125,442.16153846153844,441.3016393442625
113,39082:2022-11-28 15:32:27.990,5 Trials,CONTROL FEEDBACK,419.68717948717955,436.9500000000001,422.2046511627907,421.9250000000001,408.1302325581395,415.2162790697675,405.4999999999999,415.29102564102567
114,390:2022-08-09 15:18:30.369,5 Trials,CONTROL FEEDBACK,472.08679245283,472.1052631578946,486.8777777777776,492.4486486486487,469.5921052631578,493.71891891891886,509.4382352941176,478.5438596491227
115,39157:2022-11-27 14:45:21.550,10 Trials,CONTROL FEEDBACK,451.984496124031,460.15,465.94736842105266,470.6190476190476,462.55,438.23809523809524,456.7368421052632,449.0208333333333
116,39172:2022-11-10 18:26:21.046,5 Trials,CONTROL FEEDBACK,485.6210526315787,494.56511627906974,474.24000000000007,494.741463414634,453.4975609756098,482.3119047619047,480.21707317073174,477.92537313432814
117,391:2022-08-07 12:35:18.814,10 Trials,CONTROL FEEDBACK,444.98461538461544,443.64,461.8666666666667,444.0944444444445,449.26363636363635,415.27727272727265,432.35,434.35616438356163
118,39211:2023-04-18 09:49:55.499,10 Trials,CONTROL FEEDBACK,391.64299999999986,398.2818181818182,370.2722222222222,382.0950000000001,389.5809523809524,368.62777777777785,369.34999999999997,369.61249999999995
119,39220:2022-12-09 09:47:15.404,5 Trials,CONTROL FEEDBACK,451.0415384615385,457.9625,452.5738095238095,465.04594594594596,446.4583333333333,447.76315789473693,462.71081081081087,467.36315789473684
120,39226:2022-11-30 10:13:44.397,5 Trials,CONTROL FEEDBACK,405.89565217391316,439.06046511627903,407.525641025641,407.6761904761904,405.9414634146342,434.8783783783784,415.35526315789485,405.5879310344827
121,39253:2023-06-06 14:38:32.224,10 Trials,CONTROL FEEDBACK,472.388181818182,494.37222222222226,503.58235294117657,477.75263157894744,487.51000000000005,486.5473684210527,455.48421052631574,469.9491071428571
122,39289:2022-11-17 13:29:15.161,10 Trials,CONTROL FEEDBACK,407.1593749999998,387.11,413.31904761904747,378.3578947368421,377.73333333333335,405.9578947368421,390.0647058823529,402.69679999999994
123,392:2022-08-09 21:21:23.599,5 Trials,CONTROL FEEDBACK,400.8554216867469,406.11190476190467,393.5380952380953,397.51627906976745,406.6317073170733,400.81904761904764,396.14090909090913,392.40128205128195
124,39301:2022-11-27 14:45:57.191,10 Trials,CONTROL FEEDBACK,454.73207547169824,460.7684210526316,475.8349999999999,452.6190476190477,454.2047619047619,442.06500000000005,491.2,420.665254237288
125,39325:2022-12-19 17:01:29.225,10 Trials,CONTROL FEEDBACK,385.4305084745759,410.23809523809524,397.5619047619047,391.4047619047619,404.0222222222222,385.6,386.63157894736844,381.07800000000003
126,39328:2022-12-01 13:47:57.090,5 Trials,CONTROL FEEDBACK,358.25614035087733,353.65641025641025,346.5783783783783,356.27750000000003,350.11749999999995,373.6545454545456,374.2292682926829,358.464705882353
127,39334:2023-02-17 17:37:59.678,5 Trials,CONTROL FEEDBACK,412.95238095238113,401.7949999999999,409.61315789473684,400.2923076923077,404.94285714285706,391.11999999999995,393.25,400.71730769230766
128,39334:2023-02-23 22:58:24.369,5 Trials,CONTROL FEEDBACK,446.13888888888914,426.22682926829265,451.9974358974358,444.7179487179488,438.22093023255803,452.7857142857143,413.68095238095225,439.038961038961
129,39346:2022-12-22 23:05:34.896,5 Trials,CONTROL FEEDBACK,446.35584415584407,432.0487804878049,434.61395348837203,426.4880952380953,430.3720930232558,424.1549999999999,434.07250000000005,431.664
130,39358:2023-01-01 17:36:22.706,5 Trials,CONTROL FEEDBACK,384.59078947368425,397.0727272727272,396.9976190476192,410.73571428571415,386.2051282051282,383.0657894736842,376.41249999999997,397.6985074626867
131,39388:2022-11-25 15:41:33.191,5 Trials,CONTROL FEEDBACK,395.613725490196,392.3388888888889,398.2647058823529,409.48974358974345,368.290243902439,418.5157894736842,379.023076923077,392.77500000000015
132,393:2022-08-07 12:51:23.247,10 Trials,CONTROL FEEDBACK,360.75196850393695,348.80526315789484,342.0863636363637,354.4,351.147619047619,347.8809523809524,356.51428571428573,357.11353383458635
133,39460:2023-01-19 17:26:16.411,5 Trials,CONTROL FEEDBACK,455.2307692307692,467.4102564871794,481.6028572285714,485.4538463846153,446.33000009999995,460.27857145238096,452.85952380952375,464.78219164383563
134,39469:2022-11-28 11:16:23.586,10 Trials,CONTROL FEEDBACK,452.2203007518798,431.35238095238094,447.08571428571435,438.29499999999996,457.4700000000001,430.83500000000004,435.31428571428563,440.6850746268657
135,39490:2022-12-21 23:03:01.367,5 Trials,CONTROL FEEDBACK,384.959574468085,367.5179487179486,394.0785714285714,371.0382352941176,382.02432432432437,379.9857142857142,372.88611111111106,384.4377777777776
136,39580:2023-03-27 21:47:19.550,5 Trials,CONTROL FEEDBACK,422.0138888888889,411.5270270270271,411.9348837209303,409.25348837209316,402.1902439024389,397.4558139534884,417.8292682926829,429.14647887323935
