,date,patch_length,feedback,unique_participant,prior,context,feedback_manipulation_type,RT
0,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0,0.0,0,567.6086956522086
1,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0,1.0,0,580.7971014492608
2,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0,2.0,0,547.8260869564782
3,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,0,3.0,0,603.448275862138
4,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1,0.0,0,546.66666666675
5,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1,1.0,0,559.9206349206191
6,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1,2.0,0,550.8169934640197
7,2019-04-11 13:21:00,10,SUBSTANTIAL OUTCOME,1:2019_Apr_11_1321,1,3.0,0,561.4406779661355
8,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0,0.0,0,368.1818181817663
9,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0,1.0,0,384.1049382716111
10,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0,2.0,0,367.9924242424318
11,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,0,3.0,0,371.26436781613796
12,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1,0.0,0,345.416666666625
13,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1,1.0,0,358.11965811969236
14,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1,2.0,0,371.42857142854285
15,2019-04-11 15:52:00,5,NEGLIGIBLE OUTCOME,2:2019_Apr_11_1552,1,3.0,0,362.38738738745957
16,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0,0.0,0,448.4330484330428
17,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0,1.0,0,445.5128205127693
18,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0,2.0,0,449.33333333331996
19,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,0,3.0,0,528.9855072463478
20,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1,0.0,0,513.8888888888572
21,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1,1.0,0,448.6111111111668
22,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1,2.0,0,461.8055555555
23,2019-04-16 11:39:00,10,CONTROL FEEDBACK,3:2019_Apr_16_1139,1,3.0,0,437.13235294117646
24,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0,0.0,0,450.1004016064579
25,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0,1.0,0,430.18867924533953
26,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0,2.0,0,422.5378787878636
27,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,0,3.0,0,458.59374999996874
28,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1,0.0,0,420.9401709401026
29,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1,1.0,0,427.91666666662496
30,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1,2.0,0,429.99999999997124
31,2019-04-16 15:53:00,5,SUBSTANTIAL OUTCOME,4:2019_Apr_16_1553,1,3.0,0,469.85294117641166
32,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0,0.0,0,371.90476190479995
33,2019-04-16 16:52:00,10,NEGLIGIBLE OUTCOME,5:2019_Apr_16_1652,0,1.0,0,379.72222222219995
