,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
37,33301:2022-08-14 16:58:00.907,10 Trials,CONTROL FEEDBACK,443.10855263157924,460.995238095238,443.24545454545455,433.50909090909096,457.547619047619,421.68,423.7750000000001,429.1777777777778
38,33322:2023-06-04 21:47:35.266,5 Trials,CONTROL FEEDBACK,395.7795454545454,389.6155555555555,396.64666666666665,396.59230769230777,398.3186046511628,377.5285714285714,369.32888888888886,396.9739726027397
39,33355:2023-03-25 17:36:32.684,10 Trials,CONTROL FEEDBACK,402.9596026490065,406.995,410.28749999999997,400.80000000000007,403.0,376.6809523809524,395.0206896551724,395.1138686131388
40,333:2022-07-12 17:55:42.263,10 Trials,CONTROL FEEDBACK,397.40337837837853,399.9703703703704,409.84166666666664,395.40000000000003,395.3052631578948,401.8095238095238,392.8972222222222,396.4080357142855
41,33463:2022-10-02 21:04:43.306,10 Trials,CONTROL FEEDBACK,524.4021897810219,544.5411764705883,499.7125000000001,531.092857142857,512.0263157894736,502.0,509.60714285714283,513.190909090909
42,33574:2022-07-13 13:28:10.375,5 Trials,CONTROL FEEDBACK,357.11494252873564,351.6511627906977,335.97872340425533,344.6666666666667,326.61538461538464,333.94871794871796,339.46666666666664,333.75
43,33634:2022-08-03 18:33:43.189,5 Trials,CONTROL FEEDBACK,400.2065934065935,410.5934782608696,392.50666666666666,387.3540540540542,392.8724999999999,382.47209302325587,388.72,399.605882352941
44,337:2022-07-14 11:25:44.328,10 Trials,CONTROL FEEDBACK,411.77448275862076,419.29166666666674,413.2933333333333,379.36666666666673,387.64761904761906,406.3095238095239,407.35714285714283,405.810752688172
45,33916:2022-11-14 12:48:23.718,5 Trials,CONTROL FEEDBACK,435.31149429885056,427.6145830416667,421.43333333333334,432.60540529729735,425.52499980000005,447.5547619285715,438.7916667083332,422.57968745312513
46,33937:2022-08-02 12:40:09.990,10 Trials,CONTROL FEEDBACK,491.4549668874173,502.29523809523823,500.3952380952381,491.72857142857157,484.92105263157896,480.44090909090903,482.7966666666668,480.27647058823544
47,33991:2023-02-27 10:36:02.101,10 Trials,CONTROL FEEDBACK,408.88551724137955,426.995,439.5818181818182,386.07499999999993,392.5,390.84090909090907,395.97894736842096,394.4211009174311
48,339:2022-07-17 13:29:25.027,10 Trials,CONTROL FEEDBACK,428.55629139072846,412.76000000000005,429.93461538461537,445.8692307692308,418.2904761904761,425.45,430.74166666666673,417.9670103092782
49,340:2022-07-14 11:53:25.773,5 Trials,CONTROL FEEDBACK,420.26136363636374,413.23404255319156,417.72051282051285,406.5341463414634,409.74761904761897,414.43636363636375,421.2866666666667,410.01095890410966
50,342:2022-07-14 22:42:26.310,5 Trials,CONTROL FEEDBACK,396.08901101098894,400.1591836734694,408.89999999999986,387.7789472631579,390.01025651282043,395.884999825,399.29399996000006,392.2283019245283
51,34399:2022-11-20 12:32:29.255,10 Trials,CONTROL FEEDBACK,420.77866666666654,421.452,403.7037037037037,413.2055555555556,403.955,402.26842105263154,410.6702702702703,408.49611650485434
52,343:2022-07-16 20:31:37.374,10 Trials,CONTROL FEEDBACK,430.44206896551714,421.4380952380953,466.3190476190476,430.53749999999985,424.6714285714286,447.390909090909,416.8763157894735,430.0478260869566
53,345:2022-07-14 19:46:22.209,10 Trials,CONTROL FEEDBACK,388.5972027972027,397.9833333333333,388.07419354838714,399.4791666666667,381.2578947368421,379.39090909090913,392.4413043478261,384.6858823529413
54,346:2022-07-17 12:12:43.537,5 Trials,CONTROL FEEDBACK,386.6258426966292,386.0543478260869,375.85121951219503,380.82142857142856,376.71500000000003,391.16976744186053,371.036170212766,372.5625000000001
55,34735:2022-09-17 12:41:44.848,10 Trials,CONTROL FEEDBACK,319.785815602837,315.14782608695657,339.8258064516129,325.96363636363634,321.75714285714287,315.4555555555555,324.4756097560976,324.97910447761194
56,347:2022-07-17 19:43:42.771,10 Trials,CONTROL FEEDBACK,440.3673333333332,416.09047619047624,414.75714285714287,410.65909090909093,459.89545454545447,435.62916666666666,437.1607142857143,440.4335937499998
57,348:2022-07-17 16:48:01.397,5 Trials,CONTROL FEEDBACK,405.2966666666668,412.95227272727266,420.06410256410254,366.6846153846154,399.9441860465116,398.1744186046512,398.8173913043479,404.57162162162166
58,34981:2022-07-24 15:10:30.879,10 Trials,CONTROL FEEDBACK,403.9065789473684,411.7083333333334,416.51363636363635,416.33181818181816,409.5,392.8315789473684,408.12285714285713,404.19359999999983
59,349:2022-07-18 16:20:09.479,10 Trials,CONTROL FEEDBACK,365.03377483443694,367.2826086956522,384.63199999999995,402.89047619047625,365.27500000000003,363.82,355.4166666666667,357.9300884955751
60,35023:2023-03-07 16:17:52.346,10 Trials,CONTROL FEEDBACK,400.4755244755245,399.9,388.4166666666667,415.1904761904762,370.63157894736844,418.75,393.92,385.2151898734177
61,350:2022-08-13 20:08:57.312,5 Trials,CONTROL FEEDBACK,424.9156626506024,431.5791666666667,421.9571428571428,420.81515151515134,430.75897435897434,445.32564102564095,429.7425531914894,418.0169491525424
62,35107:2022-12-06 15:56:34.622,10 Trials,CONTROL FEEDBACK,406.57800000000003,395.0142857142857,404.7759999999999,426.50454545454545,398.22272727272724,406.66190476190474,420.2781250000001,408.84765625000006
63,351:2022-07-22 11:35:52.815,10 Trials,CONTROL FEEDBACK,543.8918367346943,533.8636363636363,533.2291666666666,522.6772727272729,538.55,536.1380952380952,528.8033333333334,524.9166666666665
64,35272:2022-07-14 17:17:06.279,5 Trials,CONTROL FEEDBACK,437.40568181818196,444.4022727272728,442.3266666666667,465.54634146341465,421.46046511627895,440.6558139534881,438.2391304347826,420.1936708860757
65,352:2022-07-26 20:45:10.176,5 Trials,CONTROL FEEDBACK,472.87126436781597,478.65609756097547,473.734090909091,462.34000000000003,456.64318181818186,448.63809523809533,450.76666666666677,452.5555555555555
66,35353:2022-07-11 16:16:36.933,10 Trials,CONTROL FEEDBACK,474.0734693877549,473.52608695652174,492.09642857142853,485.38333333333344,455.56499999999994,476.1842105263158,470.5823529411764,476.71411764705886
67,353:2022-07-23 22:55:23.638,10 Trials,CONTROL FEEDBACK,408.976119402985,413.0208333333333,412.88,415.27272727272737,401.4437500000001,402.3433333333334,383.37272727272716,404.3557377049179
68,35428:2022-08-18 10:29:12.256,5 Trials,CONTROL FEEDBACK,368.9505494505494,384.4794871794871,363.806976744186,370.68918918918934,390.12954545454545,380.87857142857143,383.654347826087,388.4506849315069
69,35509:2022-08-15 11:28:45.706,10 Trials,CONTROL FEEDBACK,474.13020134228213,483.26,479.2074074074073,478.9576923076923,467.1388888888889,485.12222222222226,467.06470588235294,471.8468750000001
70,35581:2022-11-26 16:20:44.760,10 Trials,CONTROL FEEDBACK,388.3328859060401,395.8269230769232,395.06800000000004,397.4380952380953,390.85555555555555,377.478947368421,396.7939393939394,389.0107692307694
71,355:2022-07-22 17:16:34.703,10 Trials,CONTROL FEEDBACK,398.87352941176465,407.1714285714285,406.80000000000007,388.688888888889,385.04499999999996,390.268,390.00714285714275,394.65384615384613
72,35602:2022-07-10 20:54:04.340,5 Trials,CONTROL FEEDBACK,426.0022988505747,427.59374999999983,433.19318181818176,430.1878048780488,428.7184210526315,425.64285714285705,422.6777777777778,429.6867647058826
73,356:2022-07-22 23:26:20.023,5 Trials,CONTROL FEEDBACK,481.32705882352946,485.65769230769234,494.90999999999997,479.665625,482.89487179487173,480.0309523809524,481.9562499999998,472.0468085106382
74,35740:2022-09-22 09:35:44.693,5 Trials,CONTROL FEEDBACK,500.95280898876416,511.35348837209307,491.9232558139535,505.3000000000001,492.490243902439,489.5285714285715,489.41555555555556,494.6777777777777
75,357:2022-07-27 17:38:09.943,10 Trials,CONTROL FEEDBACK,383.48074074074094,378.696875,389.24242424242425,414.00800000000004,413.07894736842104,401.86249999999995,381.1232142857143,382.10238095238105
76,35932:2022-11-01 11:21:45.374,5 Trials,CONTROL FEEDBACK,460.8607142857142,463.5954545454546,459.4487804878049,435.5757575757575,460.98421052631574,437.03421052631575,444.8818181818182,452.54999999999995
77,36115:2023-06-15 10:22:31.463,10 Trials,CONTROL FEEDBACK,400.2162162162163,391.8434782608696,411.7333333333333,412.67083333333335,394.05,415.96818181818185,403.45714285714297,387.1024793388432
78,36154:2022-08-16 11:01:53.234,5 Trials,CONTROL FEEDBACK,407.87951807228916,417.964,402.83695652173907,385.4705882352941,412.50270270270266,409.56,420.71428571428555,393.35238095238094
79,36199:2022-08-17 01:56:25.847,10 Trials,CONTROL FEEDBACK,487.0985915492956,484.55862068965513,488.00476190476195,487.7666666666666,472.7499999999999,478.4136363636363,472.38666666666654,465.0255813953488
80,361:2022-07-22 18:11:42.731,10 Trials,CONTROL FEEDBACK,603.2507462686566,571.6999999999999,591.3241379310346,581.1583333333333,591.7611111111111,567.3714285714285,577.0944444444445,573.414893617021
81,36226:2023-05-28 12:12:08.381,5 Trials,CONTROL FEEDBACK,367.3815217391305,351.63064516129026,372.37,365.9291666666666,372.9645161290323,370.65,370.0736842105263,372.15
82,363:2022-07-24 22:31:21.251,10 Trials,CONTROL FEEDBACK,390.97635135135135,407.7043478260869,379.24210526315795,384.5380952380953,377.42380952380944,389.20000000000005,382.321875,381.1984251968505
83,36442:2023-03-05 14:33:48.308,5 Trials,CONTROL FEEDBACK,360.1833333571428,341.4750000227273,346.27045449999997,359.972727090909,364.9000000232558,354.26279079069775,344.37674404651165,355.741176482353
84,36475:2023-07-12 15:28:20.795,10 Trials,CONTROL FEEDBACK,376.4970588235293,367.4827586206897,366.7615384615384,393.2857142857142,390.8666666666666,380.91538461538465,376.025641025641,373.6428571428573
85,36556:2023-05-05 14:21:14.675,5 Trials,CONTROL FEEDBACK,372.0659340659341,370.81086956521744,370.43777777777785,378.1564102564102,378.0119047619047,376.36511627906975,376.48723404255315,376.9352112676056
