patch_length,prior,feedback,delta_m,delta_sd,n,mx,my,sdx,sdy,cohen,ci_low,ci_high,t,p_value,r,r_p_value,experiment
5,False,CONTROL FEEDBACK,-1.2156205216501192,13.875408399552876,54,440.20908910893036,441.4247096305805,57.622420088319586,56.11532893508755,-0.08679471935598072,-0.35361470643741943,0.18083837383195175,-0.637808324370658,0.526344572236682,0.9705805516776949,7.911740142837881e-34,e1
5,True,CONTROL FEEDBACK,-10.90376107668878,20.827486197516684,54,428.6329827516854,439.53674382837414,51.70054724732834,55.56922114350857,-0.5186573374253661,-0.8008219818065295,-0.23217716491288123,-3.8113374841280043,0.0001808984612229797,0.9271104247026807,8.133672945187838e-24,e1
10,False,CONTROL FEEDBACK,4.546630813690762,17.180869799399183,48,443.1359280865324,438.5892972728416,38.62465426648254,38.950146194804645,0.2618622255236444,-0.027266554838958013,0.5483017392117759,1.814234716760047,0.07602761608522873,0.9019312367827437,2.176019972716787e-18,e1
10,True,CONTROL FEEDBACK,-12.137437807593836,18.026358433327957,48,423.41391980121244,435.5513576088063,39.555526006164435,41.29263248371551,-0.6662655000480366,-0.9765218720835338,-0.3501893257038021,-4.616022789653934,1.5205336713563643e-05,0.9014504836519748,2.422172166041495e-18,e1
