,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
61,365:2022-07-24 14:43:46.824,10 Trials,CONTROL FEEDBACK,455.5068493150683,436.63333333333327,454.64642857142866,473.3346153846154,449.0894736842105,436.775,448.67962962962963,436.6065789473685
62,366:2022-07-24 20:02:15.916,5 Trials,CONTROL FEEDBACK,421.130487804878,435.25306122448984,418.79111111111126,400.0756756756756,396.82499999999993,416.6071428571428,416.1666666666665,401.41093750000005
63,367:2022-07-26 14:33:04.844,10 Trials,CONTROL FEEDBACK,441.7823943661972,441.73199999999997,441.20454545454555,489.97037037037046,444.93500000000006,466.7521739130436,459.68999999999994,425.19852941176487
64,368:2022-07-24 17:18:26.555,5 Trials,CONTROL FEEDBACK,361.84615384615387,357.5,367.6190476190476,370.375,370.1162790697674,367.65909090909093,356.8666666666667,357.8611111111111
65,369:2022-07-26 11:12:36.747,10 Trials,CONTROL FEEDBACK,375.72318840579715,398.9700000000001,388.09583333333325,375.14827586206906,359.32631578947365,368.41176470588243,372.73157894736835,370.5439024390244
66,372:2022-07-29 16:52:35.248,5 Trials,CONTROL FEEDBACK,477.2247191011236,487.6363636363636,479.92857142857144,474.4146341463415,483.5681818181818,480.84090909090907,475.4651162790698,476.5882352941176
67,374:2022-08-02 12:18:06.076,5 Trials,CONTROL FEEDBACK,393.53678160919543,429.30909090909097,407.50816326530605,402.78421052631586,390.91463414634137,420.2951219512196,395.76521739130436,414.07123287671226
68,375:2022-08-01 16:05:34.699,10 Trials,CONTROL FEEDBACK,413.13028169014075,422.8681818181818,424.01363636363635,418.50454545454556,392.8476190476191,410.340909090909,411.6777777777778,412.53478260869525
69,376:2022-08-01 16:51:17.913,5 Trials,CONTROL FEEDBACK,422.996511627907,419.9191489361703,420.65227272727265,413.4525,415.03720930232555,422.779069767442,417.43043478260876,420.97297297297297
70,378:2022-08-01 19:17:54.920,5 Trials,CONTROL FEEDBACK,602.7226190476191,595.1139534883721,617.9121951219513,597.7275862068964,602.5666666666665,607.9444444444445,606.348717948718,587.3816326530613
71,379:2022-08-03 16:20:31.999,10 Trials,CONTROL FEEDBACK,442.9958904109589,432.90909090909093,436.7083333333335,445.0800000000001,420.9578947368421,419.69999999999993,460.50444444444446,439.81290322580634
72,38137:2022-07-31 11:44:09.646,10 Trials,CONTROL FEEDBACK,407.99477124183016,378.7523809523809,398.64090909090913,414.3916666666667,405.02857142857147,417.4428571428571,403.91481481481475,391.4139860139861
73,38278:2022-07-14 23:11:08.287,5 Trials,CONTROL FEEDBACK,398.0744186046511,417.64285714285717,397.00540540540527,380.5611111111111,393.25000000000006,388.6600000000001,390.2947368421053,381.0984848484848
74,383:2022-08-04 13:55:00.768,10 Trials,CONTROL FEEDBACK,424.71849315068476,430.7653846153847,395.95714285714286,426.82173913043476,422.2631578947368,422.51818181818186,434.4818181818182,419.7523809523807
75,38500:2022-08-04 12:22:40.539,5 Trials,CONTROL FEEDBACK,405.0595505617977,410.41428571428554,392.86875000000003,406.82173913043476,378.525,364.2729729729729,358.1045454545455,369.1826086956521
76,38512:2022-08-04 11:46:56.656,5 Trials,CONTROL FEEDBACK,469.57249999999993,486.6926829268294,470.1911764705882,459.2875,477.32564102564095,474.32307692307717,472.2918918918918,448.9000000000001
77,385:2022-08-09 12:21:35.857,10 Trials,CONTROL FEEDBACK,353.82237762237753,363.5857142857143,358.2280000000001,352.9347826086956,344.21666666666664,358.05499999999995,357.1808510638298,347.76344086021504
78,386:2022-08-04 14:11:04.584,5 Trials,CONTROL FEEDBACK,451.9107142857142,448.64999999999986,449.89512195121944,440.3973684210527,454.4,444.7095238095239,452.4840909090908,467.3830508474575
79,390:2022-08-09 15:18:30.369,5 Trials,CONTROL FEEDBACK,485.30987654320984,487.4115384615385,493.51162790697686,490.8193548387098,469.5921052631578,496.8435897435897,499.5810810810811,480.8480769230769
80,391:2022-08-07 12:35:18.814,10 Trials,CONTROL FEEDBACK,444.46601307189553,456.42857142857144,458.2250000000001,446.51500000000004,449.26363636363635,415.27727272727265,433.81034482758616,434.1525179856115
81,392:2022-08-09 21:21:23.599,5 Trials,CONTROL FEEDBACK,402.9191011235953,406.591304347826,395.6304347826088,398.2,406.6317073170733,400.81904761904764,400.5306122448979,389.19863013698614
82,393:2022-08-07 12:51:23.247,10 Trials,CONTROL FEEDBACK,364.9097222222221,350.1238095238096,344.14285714285717,363.7807692307692,351.147619047619,347.8809523809524,355.82195121951224,358.2078260869565
83,395:2022-08-08 18:40:54.186,10 Trials,CONTROL FEEDBACK,445.8855263157897,448.08260869565214,470.5318181818182,441.56250000000006,434.21363636363634,457.93157894736845,452.7755555555555,429.0009433962263
84,396:2022-08-09 18:31:46.070,5 Trials,CONTROL FEEDBACK,441.54942528735637,443.8239130434782,437.4690476190478,434.4564102564103,441.9853658536585,428.2142857142858,431.5595744680849,444.34696969696967
85,397:2022-08-09 14:47:30.696,10 Trials,CONTROL FEEDBACK,506.4270072992702,508.0956521739131,505.9,493.13750000000005,492.535,483.7047619047619,514.842857142857,503.87115384615385
86,398:2022-08-09 15:45:43.375,5 Trials,CONTROL FEEDBACK,484.3216867469879,485.9148936170213,474.7533333333333,480.878125,480.04722222222216,487.2972972972973,505.51521739130453,471.7468085106383
87,399:2022-08-14 12:56:44.048,10 Trials,CONTROL FEEDBACK,493.01111111111084,474.6304347826087,486.09999999999997,469.96666666666664,508.6650000000001,492.5,486.5857142857143,473.5536585365857
88,400:2022-08-17 11:46:11.538,5 Trials,CONTROL FEEDBACK,410.60344827586215,388.0729166666667,388.6734693877551,405.3999999999999,399.595238095238,391.44,393.7333333333335,390.81694915254246
89,401:2022-08-18 12:16:28.340,10 Trials,CONTROL FEEDBACK,408.0193103448275,424.00869565217397,414.5521739130434,415.87200000000007,411.11,445.12,423.2973684210526,406.8803278688523
