,date,patch_length,feedback,unique_participant,prior,context,feedback_manipulation_type,RT
0,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,0.0,0.0,1,443.14721311475415
1,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,0.0,1.0,1,437.86130000000014
2,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,0.0,2.0,1,459.91154545454543
3,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,0.0,3.0,1,449.8721739130435
4,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,1.0,0.0,1,451.10127272727283
5,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,1.0,1.0,1,434.3180555555557
6,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,1.0,2.0,1,452.1290816326531
7,2020-10-01 12:07:35.084,5,CONTROL FEEDBACK,1:2020-10-01_12h07.35.084,1.0,3.0,1,458.8243859649124
8,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,0.0,0.0,1,470.7321370967742
9,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,0.0,1.0,1,458.5144230769231
10,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,0.0,2.0,1,462.07203703703715
11,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,0.0,3.0,1,485.8351724137932
12,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,1.0,0.0,1,470.614393939394
13,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,1.0,1.0,1,463.8487931034483
14,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,1.0,2.0,1,450.80958333333325
15,2020-10-01 13:07:53.086,10,CONTROL FEEDBACK,2:2020-10-01_13h07.53.086,1.0,3.0,1,471.7706504065043
16,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,0.0,0.0,1,411.7909210526316
17,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,0.0,1.0,1,403.09780000000006
18,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,0.0,2.0,1,423.0845833333333
19,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,0.0,3.0,1,418.36197674418617
20,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,1.0,0.0,1,407.0253260869566
21,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,1.0,1.0,1,408.9417924528302
22,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,1.0,2.0,1,426.19558139534877
23,2020-10-01 15:25:01.451,5,CONTROL FEEDBACK,4:2020-10-01_15h25.01.451,1.0,3.0,1,405.94174418604655
24,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,0.0,0.0,1,455.981258992806
25,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,0.0,1.0,1,449.52346153846145
26,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,0.0,2.0,1,449.72166666666675
27,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,0.0,3.0,1,454.9280357142857
28,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,1.0,0.0,1,445.8555555555555
29,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,1.0,1.0,1,469.2472
30,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,1.0,2.0,1,466.935
31,2020-10-01 18:03:52.357,10,CONTROL FEEDBACK,5:2020-10-01_18h03.52.357,1.0,3.0,1,443.9265942028987
32,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,0.0,0.0,1,529.241770833333
33,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,0.0,1.0,1,523.2836
34,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,0.0,2.0,1,525.5224545454546
35,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,0.0,3.0,1,530.0943137254901
36,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,1.0,0.0,1,523.7923999999998
37,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,1.0,1.0,1,525.7185454545455
38,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,1.0,2.0,1,546.9082978723404
39,2020-10-08 14:38:44.619,5,CONTROL FEEDBACK,6:2020-10-08_14h38.44.619,1.0,3.0,1,531.028859649123
40,2020-10-08 15:13:14.296,5,CONTROL FEEDBACK,7:2020-10-08_15h13.14.296,0.0,0.0,1,422.6991071428571
41,2020-10-08 15:13:14.296,5,CONTROL FEEDBACK,7:2020-10-08_15h13.14.296,0.0,1.0,1,419.46202127659575
