patch_length,prior,feedback,delta_m,delta_sd,n,mx,my,sdx,sdy,cohen,ci_low,ci_high,t,p_value,r,r_p_value,experiment
5,False,CONTROL FEEDBACK,19.469974127956508,27.492266984188493,37,392.13339170431954,372.6634175763629,52.263344283563775,44.97505443234544,0.6985624062224726,0.3345541818255249,1.0547617628942034,4.24918922964502,0.00014478450142283992,0.8505229530559704,2.6634310370110772e-11,e2
5,True,CONTROL FEEDBACK,-14.121313280013897,23.433878708799913,37,371.46021771327287,385.58153099328683,45.684793962796675,50.207469840647555,-0.5944034186156802,-0.9409538728312785,-0.24084055681944863,-3.615614842636627,0.0004549722086890783,0.8847521591973836,3.735119352701339e-13,e2
10,False,CONTROL FEEDBACK,3.5808572409982067,33.978214376550056,38,392.7672720948136,389.1864148538154,49.14344433921413,56.50989609540095,0.1039909435778379,-0.21552923754389613,0.4221190932033712,0.6410432287731807,0.5254456314148521,0.8019052189616642,1.436814569873989e-09,e2
10,True,CONTROL FEEDBACK,0.878665612284577,35.90848875189202,38,387.57707564410794,386.6984100318233,48.884948128742536,53.004715832866985,0.024145464580342897,-0.2940126809406069,0.3419785176153422,0.1488426399672572,0.5587569503337706,0.7544612367354466,4.483415535338842e-08,e2
