,date,patch_length,feedback,unique_participant,prior,context,feedback_manipulation_type,RT
0,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,0,0.0,0,415.36292134831456
1,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,0,1.0,0,388.0976744186046
2,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,0,2.0,0,419.3999999999998
3,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,0,3.0,0,402.7921052631579
4,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,1,0.0,0,427.31136363636347
5,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,1,1.0,0,411.33414634146345
6,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,1,2.0,0,410.67826086956507
7,2022-06-01 00:45:46.160,5.0,CONTROL FEEDBACK,35308.0:2022-06-01 00:45:46.160,1,3.0,0,411.35416666666674
8,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,0,0.0,0,386.9627659574467
9,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,0,1.0,0,385.8725490196079
10,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,0,2.0,0,403.14375
11,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,0,3.0,0,404.5735294117648
12,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,1,0.0,0,401.15641025641014
13,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,1,1.0,0,371.15250000000003
14,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,1,2.0,0,390.34444444444443
15,2022-06-01 10:33:01.245,5.0,CONTROL FEEDBACK,36988.0:2022-06-01 10:33:01.245,1,3.0,0,380.9811320754717
16,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,0,0.0,0,463.97802197802196
17,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,0,1.0,0,476.0851063829787
18,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,0,2.0,0,448.93023255813955
19,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,0,3.0,0,464.74285714285713
20,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,1,0.0,0,478.5853658536585
21,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,1,1.0,0,494.1904761904762
22,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,1,2.0,0,462.77777777777777
23,2022-06-01 10:33:37.824,5.0,CONTROL FEEDBACK,36448.0:2022-06-01 10:33:37.824,1,3.0,0,470.327868852459
24,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,0,0.0,0,442.18941176470594
25,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,0,1.0,0,449.4468084042554
26,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,0,2.0,0,445.84000004444437
27,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,0,3.0,0,444.3914286571428
28,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,1,0.0,0,473.1849998499999
29,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,1,1.0,0,450.76666666666654
30,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,1,2.0,0,439.43999994999996
31,2022-06-01 17:40:09.995,5.0,CONTROL FEEDBACK,36118.0:2022-06-01 17:40:09.995,1,3.0,0,425.25740731481477
32,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,0,0.0,0,416.4333333333332
33,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,0,1.0,0,402.4586956521739
34,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,0,2.0,0,423.9
35,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,0,3.0,0,399.8263157894737
36,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,1,0.0,0,428.73999999999995
37,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,1,1.0,0,393.30000000000007
38,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,1,2.0,0,404.0488888888889
39,2022-06-01 17:44:18.822,5.0,CONTROL FEEDBACK,36238.0:2022-06-01 17:44:18.822,1,3.0,0,388.25692307692304
40,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,0,0.0,0,397.21999999999997
41,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,0,1.0,0,383.73095238095243
42,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,0,2.0,0,396.86315789473684
43,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,0,3.0,0,370.06571428571436
44,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,1,0.0,0,395.5372093023256
45,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,1,1.0,0,374.6904761904761
46,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,1,2.0,0,377.3976744186046
47,2022-06-02 09:29:05.359,5.0,CONTROL FEEDBACK,37306.0:2022-06-02 09:29:05.359,1,3.0,0,375.5253968253969
48,2022-06-02 13:18:56.837,5.0,CONTROL FEEDBACK,37714.0:2022-06-02 13:18:56.837,0,0.0,0,431.8069767441862
49,2022-06-02 13:18:56.837,5.0,CONTROL FEEDBACK,37714.0:2022-06-02 13:18:56.837,0,1.0,0,447.05652173913046
50,2022-06-02 13:18:56.837,5.0,CONTROL FEEDBACK,37714.0:2022-06-02 13:18:56.837,0,2.0,0,433.45652173913044
51,2022-06-02 13:18:56.837,5.0,CONTROL FEEDBACK,37714.0:2022-06-02 13:18:56.837,0,3.0,0,420.50256410256407
52,2022-06-02 13:18:56.837,5.0,CONTROL FEEDBACK,37714.0:2022-06-02 13:18:56.837,1,0.0,0,425.32619047619033
