,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
31,36:2020-11-03_14h03.37.817,5 Trials,CONTROL FEEDBACK,568.039175257732,557.8249479166665,580.3608450704224,594.3824999999999,558.8844354838709,551.7269672131147,544.0018750000002,546.0770535714286
32,37:2020-11-03_15h04.41.504,5 Trials,CONTROL FEEDBACK,471.03862499999985,447.6402173913046,449.4401369863015,434.75111111111113,439.71370967741944,451.48078947368424,446.80633333333355,441.5021951219512
33,38:2020-11-03_16h10.22.512,10 Trials,CONTROL FEEDBACK,504.97877604166644,512.1272448979594,516.5011111111111,538.4169999999999,484.0105172413794,501.488717948718,484.34709876543207,489.13440677966116
34,39:2020-11-04_10h03.08.976,10 Trials,CONTROL FEEDBACK,420.10026455026446,428.4274038461538,438.42808510638304,427.04516666666666,408.62590909090903,402.11362500000007,392.3897058823529,400.64617283950605
35,40:2020-11-04_11h07.33.146,5 Trials,CONTROL FEEDBACK,365.43344537815113,372.9162857142858,374.5049999999999,358.17979166666663,372.09718181818175,364.1156250000001,369.2402500000002,342.49608695652176
36,41:2020-11-04_12h02.06.099,10 Trials,CONTROL FEEDBACK,457.86218754545445,466.4373469591836,472.5136169787234,492.3641936774195,447.144142857143,456.24308835294124,436.748046875,435.4970148507461
37,42:2020-11-04_13h06.57.696,10 Trials,CONTROL FEEDBACK,435.7139417989416,428.7578723404256,421.3724444444445,423.34705882352944,449.954696969697,407.5419512195122,407.2348412698412,390.43888888888904
38,43:2020-11-05_12h43.55.894,10 Trials,CONTROL FEEDBACK,489.62444444444446,468.32091836734696,480.1889583333334,493.6328333333333,489.21117647058827,468.1669444444444,470.44317460317467,475.35584415584407
39,44:2020-11-05_13h33.30.848,10 Trials,CONTROL FEEDBACK,478.98974576271183,469.7877083333333,479.5423170731706,476.49453125000014,472.845,456.21450000000016,445.3682812500001,426.82261363636366
40,45:2020-11-05_14h47.25.847,10 Trials,CONTROL FEEDBACK,431.4942783505155,437.5890217391306,456.75867346938765,442.9868421052632,424.95823529411774,415.4638372093024,426.30301282051283,422.8453278688524
41,46:2020-11-05_15h27.05.382,10 Trials,CONTROL FEEDBACK,449.03839181286565,450.9644897959184,461.34457446808494,450.46216666666675,446.6901666666666,441.21404761904773,430.69007462686545,413.46083333333314
42,47:2020-11-05_16h08.22.363,10 Trials,CONTROL FEEDBACK,446.126222826087,457.28888888888895,456.8685416666669,443.34693548387094,430.83281250000005,449.9877777777778,434.71025000000003,417.471370967742
43,48:2020-11-05_17h37.18.925,5 Trials,CONTROL FEEDBACK,498.25504201680684,513.1953092783504,531.830588235294,536.856388888889,529.2296666666666,518.4793518518519,525.5084444444446,496.5937878787879
44,49:2020-11-08_11h07.49.073,5 Trials,CONTROL FEEDBACK,570.7699115044247,589.1704545454545,567.25,562.1714285714286,566.5178571428571,582.0384615384615,532.469387755102,564.0
45,4:2020-10-01_15h25.01.451,5 Trials,CONTROL FEEDBACK,422.8952118644068,449.33676767676803,431.8816666666668,421.27796296296304,413.07169491525417,418.85907407407416,413.140641025641,396.26909090909095
46,50:2020-11-08_15h02.04.702,10 Trials,CONTROL FEEDBACK,529.8213281249998,540.7353658536585,548.4791666666666,528.7407142857143,540.3737499999997,539.7077941176472,534.8184920634919,511.8066666666667
47,51:2020-11-09_14h04.29.270,10 Trials,CONTROL FEEDBACK,492.19755207812517,510.75392861904766,495.01093749999995,489.7103702962963,478.7271429285715,478.5017142571429,481.99917904477604,467.7577214810128
48,53:2020-11-09_18h02.17.328,5 Trials,CONTROL FEEDBACK,545.9529824561404,544.5660843373494,506.8379452054794,542.2581578947368,534.905,518.3832758620691,508.79571428571427,496.98878378378384
49,54:2020-11-09_19h02.11.053,10 Trials,CONTROL FEEDBACK,494.9075125628138,489.43402173913046,510.2413333333335,496.408125,484.93396551724135,492.87000000000006,507.55711864406766,476.29960317460336
50,55:2020-11-10_12h02.03.697,5 Trials,CONTROL FEEDBACK,493.9141666666668,497.39086419753085,511.2654054054054,489.00105263157906,485.0320967741935,525.7870175438597,481.7135106382979,461.2120370370371
51,56:2020-11-10_13h05.11.070,10 Trials,CONTROL FEEDBACK,565.5303015075375,593.8514,581.7935000000001,579.412794117647,587.9691379310343,613.3814285714286,573.6508783783784,568.3597872340428
52,57:2020-11-10_14h04.31.151,5 Trials,CONTROL FEEDBACK,537.9332945736437,541.4468125000001,548.997,552.387261904762,553.2838709677419,545.8475925925925,499.6889215686274,529.6340740740739
53,58:2020-11-11_13h04.52.673,5 Trials,CONTROL FEEDBACK,413.4373728813559,397.9320967741935,409.8626119402985,401.89357142857153,383.2668644067797,377.12724489795926,382.5101020408163,384.7405172413792
54,59:2020-11-11_14h02.20.756,10 Trials,CONTROL FEEDBACK,512.2778282828282,525.2910185185184,525.2189473684213,549.0567741935484,534.9116176470588,503.8608571428572,513.4489344262295,496.021219512195
55,5:2020-10-01_18h03.52.357,10 Trials,CONTROL FEEDBACK,471.37901595744665,459.19772727272726,474.5980392156863,513.8269696969696,467.3233333333333,468.30551282051294,463.8408219178083,422.05305555555543
56,60:2020-11-11_17h31.44.436,10 Trials,CONTROL FEEDBACK,478.9453517587941,493.564693877551,470.91784090909096,473.47909090909087,442.69611111111107,477.09256756756764,485.3676612903225,462.4582432432432
