patch_length,prior,feedback,delta_m,delta_sd,n,mx,my,sdx,sdy,cohen,ci_low,ci_high,t,p_value,r,r_p_value,experiment
5,False,CONTROL FEEDBACK,0.6638975975867699,15.568623559550854,60,435.9188710056951,435.25497340810847,36.471126058778154,39.14239140713909,0.04228645319633348,-0.21103703232282067,0.2952523510015332,0.3275494579991579,0.7444117826677636,0.917605840587371,6.536830427326313e-25,e3
5,True,CONTROL FEEDBACK,-5.30322354421375,15.831608369455155,60,431.3721901191648,436.6754136633786,38.06695152545429,37.10188002396244,-0.33217372496705294,-0.5908424270330246,-0.07083830036168269,-2.573006609690158,0.006308296432300103,0.9115985790574223,4.622882484712173e-24,e3
10,False,CONTROL FEEDBACK,-2.9931342796510685,18.98837584148304,57,434.7027102615684,437.69584454121957,38.38890134657759,33.991668138937165,-0.15624098465426278,-0.41675724708666584,0.10565083867403223,-1.1795935661433619,0.2431489484821585,0.8692535725354071,1.8234881213989907e-18,e3
10,True,CONTROL FEEDBACK,-8.313128605150617,18.618869273796825,57,429.29883703817507,437.6119656433256,35.51877935174392,39.987561687115544,-0.4425555404251038,-0.7129335698631615,-0.16857683661876113,-3.341221058621305,0.0007451007402253337,0.8849925650048682,6.633429168453177e-20,e3
