,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
51,34981:2022-07-24 15:10:30.879,10 Trials,CONTROL FEEDBACK,400.5592857142857,409.40000000000003,408.5,415.03999999999996,409.5,392.8315789473684,408.46999999999997,404.5892086330934
52,349:2022-07-18 16:20:09.479,10 Trials,CONTROL FEEDBACK,362.3843283582087,359.115,373.3999999999999,386.6,365.27500000000003,362.5611111111111,345.7950000000001,358.8046511627905
53,350:2022-08-13 20:08:57.312,5 Trials,CONTROL FEEDBACK,426.70517241379315,432.9414634146342,416.1948717948718,412.34473684210514,430.75897435897434,445.1868421052631,427.7743589743591,419.07424242424236
54,35107:2022-12-06 15:56:34.622,10 Trials,CONTROL FEEDBACK,405.2475524475525,388.5833333333333,403.7714285714286,422.18,398.22272727272724,411.68500000000006,412.555,410.1879432624114
55,351:2022-07-22 11:35:52.815,10 Trials,CONTROL FEEDBACK,538.9268115942034,524.2149999999999,515.8142857142857,526.8000000000002,538.55,530.1315789473683,526.6899999999999,526.4942028985506
56,35272:2022-07-14 17:17:06.279,5 Trials,CONTROL FEEDBACK,436.1146341463416,444.3414634146341,441.98372093023255,465.2309523809525,421.46046511627895,440.6558139534881,437.739534883721,421.1158536585363
57,352:2022-07-26 20:45:10.176,5 Trials,CONTROL FEEDBACK,469.50399999999996,475.7649999999999,472.4761904761905,463.57804878048785,456.64318181818186,448.63809523809533,451.8181818181819,451.96951219512187
58,35353:2022-07-11 16:16:36.933,10 Trials,CONTROL FEEDBACK,471.5024193548386,472.9,504.3190476190476,494.7578947368421,455.56499999999994,476.1842105263158,472.9111111111112,475.3732758620689
59,353:2022-07-23 22:55:23.638,10 Trials,CONTROL FEEDBACK,411.38854166666664,409.55625,415.7875,412.01000000000005,401.4437500000001,399.0315789473685,390.30588235294124,398.5659793814433
60,35428:2022-08-18 10:29:12.256,5 Trials,CONTROL FEEDBACK,369.12054794520543,377.17948717948707,363.1256410256409,367.846153846154,390.12954545454545,380.87857142857143,384.4441860465117,387.8144736842106
61,35509:2022-08-15 11:28:45.706,10 Trials,CONTROL FEEDBACK,472.89854014598563,476.22380952380956,474.0571428571429,459.08571428571435,467.1388888888889,485.12222222222226,457.31000000000006,470.60634920634914
62,35581:2022-11-26 16:20:44.760,10 Trials,CONTROL FEEDBACK,388.77676056338015,393.6190476190476,388.54090909090917,403.9,390.85555555555555,377.478947368421,401.25714285714287,388.785815602837
63,355:2022-07-22 17:16:34.703,10 Trials,CONTROL FEEDBACK,396.839,392.1777777777778,400.9857142857142,388.6,385.04499999999996,397.94736842105266,375.16,394.2010638297873
