,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
0,0:2023-11-20 11:42:55.243,5 Trials,CONTROL FEEDBACK,507.9720000000001,488.79705882352937,501.0499999999999,516.2642857142857,502.7766666666667,485.00294117647064,518.4718750000001,490.2580645161291
1,0:2023-11-20 11:47:56.544,5 Trials,CONTROL FEEDBACK,425.4121212121213,425.64642857142866,427.7121951219513,420.40967741935486,430.892857142857,419.77142857142854,422.36666666666673,419.1232558139534
2,0:2023-11-20 14:41:12.420,5 Trials,CONTROL FEEDBACK,453.6363636363635,453.45882352941175,460.36176470588236,465.9218750000002,444.34999999999997,452.21562500000005,462.7555555555556,462.37575757575763
3,0:2023-11-20 16:07:41.605,5 Trials,CONTROL FEEDBACK,418.5807692307693,424.18125,412.91621621621624,427.98214285714283,403.240625,416.07666666666654,441.0038461538461,417.9318181818182
4,0:2023-11-20 16:26:29.623,5 Trials,CONTROL FEEDBACK,506.91081081081074,490.6297297297297,508.745945945946,508.86410256410267,507.2189189189188,509.06562500000007,486.2333333333333,500.23589743589747
5,0:2023-11-20 19:12:12.559,5 Trials,CONTROL FEEDBACK,335.00624999999997,319.0125,333.725,344.1323529411764,347.4699999999999,339.0972972972973,329.67777777777786,318.66578947368436
6,0:2023-11-21 16:53:16.947,5 Trials,CONTROL FEEDBACK,372.6857142857143,359.57352941176475,399.1390243902439,378.37187500000005,360.4571428571429,379.6486486486486,360.2138888888889,366.76666666666665
7,0:2023-11-21 16:54:40.160,5 Trials,CONTROL FEEDBACK,436.72727272727275,438.2413793103448,408.71875,431.55882352941177,421.0,408.0,424.15625,412.65
8,0:2023-11-21 20:52:06.302,5 Trials,CONTROL FEEDBACK,514.5230769230768,501.56874999999997,511.2166666666665,495.278787878788,499.2806451612903,502.70645161290315,503.1029411764706,495.0820512820512
9,0:2023-11-21 21:04:45.238,5 Trials,CONTROL FEEDBACK,414.202564102564,419.85625,407.2842105263158,407.8678571428572,403.4235294117646,410.59696969696967,408.9861111111111,392.60888888888877
10,0:2023-11-21 22:22:41.506,5 Trials,CONTROL FEEDBACK,464.41935483870964,450.21935483870965,439.071052631579,464.66875,442.3484848484848,438.78235294117644,446.49999999999994,431.9209302325582
11,0:2023-11-22 00:47:11.014,5 Trials,CONTROL FEEDBACK,440.8588235294117,439.4617647058824,424.85609756097557,419.6615384615385,412.13214285714287,404.7026315789474,421.839393939394,411.24137931034494
12,0:2023-11-22 06:46:10.878,5 Trials,CONTROL FEEDBACK,467.79999999999995,422.0733333333333,449.278125,412.53600000000006,419.2565217391305,420.03571428571433,442.49600000000004,454.84375
13,0:2023-11-22 12:02:38.143,5 Trials,CONTROL FEEDBACK,375.7032258064516,366.69677419354844,392.775,380.4312499999999,390.70344827586206,376.09999999999997,377.5645161290322,385.00714285714287
14,0:2023-11-22 17:46:42.330,5 Trials,CONTROL FEEDBACK,425.1933333333333,426.78749999999997,432.64166666666665,425.156,452.5931034482758,433.14166666666665,424.74375,426.21578947368425
15,0:2023-11-22 20:38:30.790,5 Trials,CONTROL FEEDBACK,388.4333333333333,396.0916666666667,397.5675675675676,383.1090909090909,387.6027027027028,390.98125000000005,403.42962962962963,377.0818181818182
16,0:2023-11-23 11:51:18.879,5 Trials,CONTROL FEEDBACK,394.6166666666666,391.6147058823529,408.1925,387.0371428571427,378.853125,399.14736842105265,383.87272727272733,387.4625
17,0:2023-11-23 14:33:42.276,5 Trials,CONTROL FEEDBACK,369.5885714285714,369.671875,372.9368421052632,354.1250000000001,378.3030303030303,370.7705882352941,391.50370370370376,352.3972222222222
18,0:2023-11-23 17:12:38.700,5 Trials,CONTROL FEEDBACK,489.2972222222222,468.1636363636365,479.3405405405406,489.084375,493.23437499999994,466.0025641025642,472.7093750000001,468.49696969696976
19,0:2023-11-23 18:16:16.840,5 Trials,CONTROL FEEDBACK,537.1533333333333,533.6709677419356,536.7794117647059,511.1060606060605,519.7878787878788,530.6486486486485,507.4027777777779,519.3097560975609
20,0:2023-11-24 15:11:15.562,5 Trials,CONTROL FEEDBACK,490.6266666666667,472.6749999999999,487.83714285714285,454.2037037037037,446.344827586207,466.4513513513514,462.6392857142857,474.0300000000001
21,0:2023-11-24 16:27:36.100,5 Trials,CONTROL FEEDBACK,412.10588235294114,427.40740740740733,431.4548387096775,398.35624999999993,421.8766666666668,415.8324324324324,423.0735294117647,409.6333333333333
22,0:2023-11-27 12:52:40.189,5 Trials,CONTROL FEEDBACK,513.4914285714286,499.5972222222221,487.6842105263158,473.38387096774187,467.0885714285715,514.9468750000001,469.14705882352945,483.9441176470589
23,0:2023-11-27 23:32:50.574,5 Trials,CONTROL FEEDBACK,502.9117647058824,483.1875,515.5142857142857,502.75,502.65625,505.3333333333333,515.4166666666666,511.51612903225805
24,1001:2023-04-24 08:29:43.725,10 Trials,CONTROL FEEDBACK,447.65454553246747,453.4312498750001,470.0599999999999,449.42142871428575,477.2058822352941,435.89999976470597,471.9999999411765,454.74722213888896
25,1003:2023-04-24 18:18:14.989,10 Trials,CONTROL FEEDBACK,480.2574074074076,497.1733333333333,435.6428571428572,466.97272727272724,445.10769230769233,451.84375000000006,514.04375,478.4268656716419
26,1005:2023-04-24 16:01:28.314,10 Trials,CONTROL FEEDBACK,487.30232558139534,492.8235294117647,473.5,524.7368421052631,459.3333333333333,474.35714285714283,524.6153846153846,468.2361111111111
27,1007:2023-04-24 08:40:47.988,10 Trials,CONTROL FEEDBACK,492.55934065934065,484.64210526315793,493.2944444444445,488.6777777777777,513.2157894736843,481.5500000000001,489.5222222222223,474.8409090909092
28,1013:2023-04-28 16:46:27.534,10 Trials,CONTROL FEEDBACK,493.364705882353,509.0117647058823,492.90000000000015,484.20588235294116,519.625,486.44705882352946,479.42499999999995,481.0930555555556
29,1015:2023-07-23 16:16:41.504,10 Trials,CONTROL FEEDBACK,420.6241935483872,414.08124999999995,400.3466666666667,410.9285714285715,443.4769230769231,419.5545454545454,426.7944444444445,408.05606060606056
30,1019:2023-07-23 14:19:00.980,10 Trials,CONTROL FEEDBACK,477.84130434782617,486.4631578947368,463.1769230769231,471.855,473.6315789473685,445.64117647058833,469.48749999999995,447.8551282051281
31,1023:2023-07-23 14:48:13.231,10 Trials,CONTROL FEEDBACK,489.7164383561644,483.48421052631574,522.7,483.70714285714286,503.88571428571424,499.6428571428572,529.1769230769231,508.39180327868854
32,1025:2023-07-23 14:59:36.935,10 Trials,CONTROL FEEDBACK,488.2848837209302,482.4277777777778,488.02,470.1166666666667,483.5263157894737,465.16153846153844,494.08235294117645,487.8731707317074
33,1027:2023-07-24 16:17:07.082,10 Trials,CONTROL FEEDBACK,456.4045454545453,447.10625,493.42857142857144,446.6785714285715,443.3066666666666,453.92499999999995,458.1235294117647,452.56923076923084
34,1029:2023-07-28 15:22:18.060,10 Trials,CONTROL FEEDBACK,484.6575342465753,511.9375,490.0,477.0625,489.3333333333333,505.75,534.6666666666666,496.88235294117646
35,1031:2023-07-24 13:06:06.618,10 Trials,CONTROL FEEDBACK,499.5291139240504,504.2466666666668,528.7266666666667,527.5200000000001,527.0631578947368,549.2157894736843,478.2533333333333,500.45866666666666
36,1033:2023-07-24 12:49:44.285,10 Trials,CONTROL FEEDBACK,383.01515151515156,399.07499999999993,372.70624999999995,399.95000000000005,358.84615384615387,385.1866666666666,374.47894736842113,373.35909090909075
37,1037:2023-07-25 11:39:43.302,10 Trials,CONTROL FEEDBACK,422.9626506024097,425.37000000000006,443.7476190476191,427.8466666666667,434.3705882352941,427.5736842105263,422.75555555555553,429.9368421052633
38,1039:2023-07-28 21:12:38.618,10 Trials,CONTROL FEEDBACK,400.9115384615385,397.12142857142857,390.18235294117653,397.91176470588243,384.321052631579,384.78125000000006,394.28125,396.16999999999996
39,1041:2023-07-29 09:41:29.848,10 Trials,CONTROL FEEDBACK,437.62340425531914,423.91666666666663,462.0450000000001,465.18888888888887,410.15624999999994,450.64705882352945,426.5812500000001,442.98192771084314
40,1045:2023-07-28 12:53:19.116,10 Trials,CONTROL FEEDBACK,369.44677419354826,389.723076923077,349.59375000000006,357.8,379.96666666666664,354.35294117647055,371.04375000000005,362.05079365079376
41,1047:2023-07-26 23:20:08.874,10 Trials,CONTROL FEEDBACK,419.8614285714285,391.73749999999995,418.7466666666667,422.2714285714286,397.56875,421.75,392.79333333333335,409.17500000000007
42,1049:2023-07-26 12:51:18.414,10 Trials,CONTROL FEEDBACK,450.23437499999994,445.57,451.3235294117647,445.94705882352946,442.93571428571425,484.12142857142857,488.1388888888889,445.17464788732383
43,1051:2023-07-27 21:14:25.352,10 Trials,CONTROL FEEDBACK,486.14269662921345,479.3210526315789,525.5,510.9944444444444,475.93125,462.23333333333335,496.9823529411765,489.2466666666665
44,1053:2023-07-27 11:15:47.973,10 Trials,CONTROL FEEDBACK,450.8521276595743,447.4266666666666,465.96666666666675,449.16315789473674,431.6,451.7944444444444,445.94117647058823,431.60505050505054
45,1055:2023-07-30 13:57:04.144,10 Trials,CONTROL FEEDBACK,407.2896103896103,403.8555555555556,383.62,391.8533333333333,415.4846153846153,403.6230769230769,438.36666666666673,384.9293103448277
46,1057:2023-08-08 12:42:34.931,10 Trials,CONTROL FEEDBACK,498.98101265822777,504.68125000000003,479.47894736842096,477.6875,515.9928571428571,482.11333333333334,455.05882352941177,483.3073170731707
47,1059:2023-08-09 09:26:15.189,10 Trials,CONTROL FEEDBACK,446.07340425531925,459.4631578947369,478.40526315789475,461.37368421052633,466.8285714285714,460.7499999999999,453.8421052631579,459.80714285714276
48,1065:2023-08-15 19:02:17.303,10 Trials,CONTROL FEEDBACK,443.592105263158,464.1555555555555,445.45714285714286,470.20666666666665,436.6066666666667,422.01111111111106,422.0055555555556,422.7633333333334
49,1067:2023-11-27 18:45:13.697,10 Trials,CONTROL FEEDBACK,538.2101694915253,510.7866666666667,547.0066666666665,442.53333333333336,521.6,553.0000000000001,507.45294117647063,537.1179104477613
50,1069:2023-12-01 21:19:34.806,10 Trials,CONTROL FEEDBACK,423.6691358024692,477.64666666666665,434.7733333333333,450.7944444444444,418.2866666666667,413.195,388.078947368421,422.75512820512813
51,1071:2023-11-26 13:05:35.326,10 Trials,CONTROL FEEDBACK,455.5956043956042,412.47142857142865,468.66428571428565,473.37777777777785,448.16315789473686,467.6,441.5333333333334,450.07752808988755
52,1073:2023-11-26 14:17:40.890,10 Trials,CONTROL FEEDBACK,429.17425742574255,419.38235294117646,433.2,421.14117647058833,404.0199999999999,427.3933333333334,451.26,425.9698795180723
53,1077:2023-11-26 14:24:01.743,10 Trials,CONTROL FEEDBACK,358.5242105263158,353.4764705882353,361.5190476190476,386.6941176470589,361.1923076923077,376.55000000000007,395.0153846153845,362.4028985507246
54,1079:2023-12-04 07:37:31.450,10 Trials,CONTROL FEEDBACK,473.9746835443038,443.94117647058823,429.46666666666664,450.8333333333333,455.5,417.55555555555554,435.3125,446.77142857142854
55,1081:2023-11-28 11:18:08.206,10 Trials,CONTROL FEEDBACK,441.480909090909,461.2722222222222,425.715,452.42105263157896,418.24000000000007,435.31250000000006,433.38000000000005,426.38902439024395
56,1083:2023-11-28 17:05:04.868,10 Trials,CONTROL FEEDBACK,418.08921568627443,405.4684210526316,411.90526315789475,410.99375000000003,427.92777777777775,397.7368421052632,405.75,422.70000000000016
57,1089:2023-11-29 16:58:05.826,10 Trials,CONTROL FEEDBACK,455.13375000000013,459.6466666666667,449.5750000000001,450.6058823529412,459.7058823529413,421.1846153846155,450.40000000000003,447.6291666666667
58,1093:2023-12-03 16:04:19.113,10 Trials,CONTROL FEEDBACK,501.8999999999998,477.4533333333333,506.9647058823529,498.1411764705882,494.75882352941176,492.9882352941177,494.6823529411765,491.7662162162161
59,1097:2023-12-02 19:58:00.840,10 Trials,CONTROL FEEDBACK,382.8674698795182,369.2647058823529,386.41666666666674,391.02000000000004,380.35999999999996,374.075,386.80625000000003,371.14795918367355
60,1099:2023-11-28 14:59:34.585,10 Trials,CONTROL FEEDBACK,414.96507936507925,401.30588235294124,410.99473684210517,376.7684210526315,410.65999999999997,446.81333333333333,400.6882352941177,419.8458333333333
61,1101:2023-11-28 18:20:23.061,10 Trials,CONTROL FEEDBACK,453.0944444444445,456.3588235294118,463.1055555555556,462.10555555555555,462.6388888888888,437.64166666666665,434.7,426.5738461538462
62,1103:2023-11-28 11:12:08.575,10 Trials,CONTROL FEEDBACK,437.47249999999997,434.06428571428575,447.49411764705883,442.48125000000005,430.54375000000005,453.5142857142858,433.590909090909,434.5067415730339
63,1105:2023-11-30 10:58:28.957,10 Trials,CONTROL FEEDBACK,378.4449438202248,375.54210526315796,366.6294117647059,374.95294117647063,364.14666666666665,357.88,359.5611111111111,357.1621052631579
64,1109:2023-11-28 19:15:40.714,10 Trials,CONTROL FEEDBACK,386.07113402061856,390.9736842105263,386.7736842105263,411.75789473684216,374.7368421052632,402.63750000000005,403.15,385.3850574712645
65,1113:2023-11-28 16:01:05.087,10 Trials,CONTROL FEEDBACK,463.079012345679,476.19999999999993,460.525,464.1857142857143,488.8666666666668,451.77692307692297,468.7133333333333,465.98970588235295
66,1115:2023-11-28 14:31:05.167,10 Trials,CONTROL FEEDBACK,447.1690476190478,436.0666666666666,459.98666666666657,440.96666666666675,435.8066666666667,417.525,430.75555555555565,447.7380281690142
67,1117:2023-12-01 05:59:29.613,10 Trials,CONTROL FEEDBACK,531.0211764470589,517.982353,544.29500035,538.9466669333332,535.7555554444444,560.0812493749999,540.0799997333332,555.6492753333332
68,1123:2023-11-29 11:11:15.626,10 Trials,CONTROL FEEDBACK,423.49367088607585,494.23636363636365,446.39473684210526,432.24285714285713,420.9777777777779,407.34705882352944,405.1222222222222,424.66153846153844
69,1125:2023-11-29 21:14:35.121,10 Trials,CONTROL FEEDBACK,478.0321428571429,488.89,444.3470588235294,446.7687500000001,451.58235294117645,429.29411764705884,493.4050000000001,465.7089887640451
70,1127:2023-11-28 11:32:04.933,10 Trials,CONTROL FEEDBACK,394.6643835616437,384.7066666666667,425.78823529411767,422.62222222222226,412.09333333333336,383.2529411764706,403.8823529411766,396.4462499999999
71,1129:2023-11-30 17:52:01.095,10 Trials,CONTROL FEEDBACK,388.09487179487184,432.71666666666675,429.08125,458.2250000000001,410.12777777777774,400.2444444444444,397.0533333333333,403.24266666666665
72,1129:2023-12-03 20:12:58.838,10 Trials,CONTROL FEEDBACK,448.81176470588235,469.61764705882354,425.942857142857,455.9222222222222,409.48125,432.7062499999999,436.035294117647,434.8901098901098
73,1131:2023-11-30 13:21:37.008,10 Trials,CONTROL FEEDBACK,463.50493827160506,450.31250000000006,478.47058823529414,464.28461538461545,449.2777777777778,458.68666666666667,457.93500000000006,445.06923076923067
74,1131:2023-12-04 12:01:44.030,10 Trials,CONTROL FEEDBACK,491.6988372093023,500.6,465.18235294117636,482.19285714285706,490.1611111111111,475.01250000000005,496.26249999999993,468.4230769230769
75,1133:2023-12-01 15:45:11.455,10 Trials,CONTROL FEEDBACK,456.3493828024691,467.07777783333336,446.1000000000001,434.0700000500001,468.3999999473684,445.85333333333335,433.4722223333334,456.9413793793102
76,1133:2023-12-04 13:13:13.448,10 Trials,CONTROL FEEDBACK,468.4085714285714,490.25000000000006,446.31052631578945,467.46874999999994,507.1111111111111,495.38124999999997,479.2266666666667,446.17931034482757
77,1135:2023-12-04 20:07:06.737,10 Trials,CONTROL FEEDBACK,424.90625,419.55,416.1461538461538,439.45882352941175,438.0307692307692,432.87499999999994,413.1210526315789,404.29473684210507
78,1137:2023-12-08 14:06:49.010,10 Trials,CONTROL FEEDBACK,498.4047619047619,505.27272727272725,502.1666666666667,523.4705882352941,489.3888888888889,471.7368421052632,481.3888888888889,481.0326086956522
79,1141:2023-12-11 00:57:47.751,10 Trials,CONTROL FEEDBACK,402.37352941176476,423.3076923076923,405.44499999999994,393.23333333333335,384.2105263157894,386.96111111111117,385.38461538461536,399.69888888888875
80,1145:2023-12-05 10:05:36.701,10 Trials,CONTROL FEEDBACK,411.17613636363654,435.84375000000006,426.96250000000003,410.6105263157895,418.9777777777778,418.8166666666667,415.1333333333333,415.4395604395605
81,1147:2023-12-06 10:08:42.337,10 Trials,CONTROL FEEDBACK,470.9847222222222,477.43,466.4263157894737,455.1529411764706,451.55625,474.72499999999997,463.7529411764706,444.8229885057471
82,1149:2023-12-17 10:28:37.728,10 Trials,CONTROL FEEDBACK,467.84533325333314,478.6105262631579,479.3611112777778,465.51764717647063,462.3705882352941,474.09333346666665,477.1722222222222,458.51012654430366
83,1153:2023-12-11 11:31:59.280,10 Trials,CONTROL FEEDBACK,457.11639344262323,469.5199999999999,445.85333333333335,443.76470588235287,499.51764705882357,499.8533333333334,478.8,464.9753623188406
84,1157:2023-12-14 16:21:23.095,10 Trials,CONTROL FEEDBACK,351.03766233766237,367.18333333333334,357.81999999999994,350.8,355.70000000000005,388.46111111111105,345.5066666666668,352.0386363636364
85,15856:2022-03-03 10:41:00.911,5 Trials,CONTROL FEEDBACK,467.5741935483872,462.32727272727277,470.1684210526315,483.6774193548387,477.6657142857143,482.0675675675675,475.37419354838704,456.84324324324314
86,16543:2022-03-08 21:51:45.267,10 Trials,CONTROL FEEDBACK,566.6050000000001,579.3666665555555,573.8800000666666,560.8937500625,551.9812498125,568.9214287142858,564.1764705882354,571.2530864074071
87,18553:2022-05-29 10:18:46.876,10 Trials,CONTROL FEEDBACK,390.58469387755105,386.51176470588234,397.7777777777777,396.88421052631577,372.1285714285714,386.3529411764706,376.335,373.8354838709679
88,22666:2022-05-24 16:27:49.573,5 Trials,CONTROL FEEDBACK,465.6636363636363,438.8827586206897,451.48857122857135,447.8937500312499,457.85312484375004,450.8600002285714,437.36333333333334,460.13658539024397
